season,yr,mnth,hr,holiday,weekday,notbizday,weathersit,temp,hum,windspeed,dteday,cnt
3,0,8,10,0,0,1,1,1.05430474118794,-0.0893010637134531,3.44778163825787,2011-08-28,142
3,0,8,11,0,0,1,1,1.05430474118794,-0.244798009770106,1.61845695404868,2011-08-28,237
3,0,8,12,0,0,1,1,1.26203638711222,-0.607624217235628,1.61845695404868,2011-08-28,306
3,0,8,13,0,0,1,1,1.36590221007436,-0.918618109348932,1.37405656058195,2011-08-28,431
3,0,8,14,0,0,1,1,1.4697680330365,-1.02228274005337,1.86203995489513,2011-08-28,447
3,0,8,15,0,0,1,1,1.4697680330365,-1.02228274005337,1.37405656058195,2011-08-28,469
3,0,8,16,0,0,1,1,1.57363385599864,-1.38510894751889,1.61845695404868,2011-08-28,491
3,0,8,17,0,0,1,1,1.36590221007436,-1.17777968611002,0.886073166268775,2011-08-28,398
3,0,8,18,0,0,1,1,1.26203638711222,-1.07411505540558,0.276298271532379,2011-08-28,402
3,0,8,19,0,0,1,1,1.15817056415008,-0.76312116329228,-0.699668517093971,2011-08-28,387
3,0,8,20,0,0,1,1,1.15817056415008,-0.918618109348932,-0.699668517093971,2011-08-28,214
3,0,8,21,0,0,1,1,0.84657309526366,-0.0893010637134531,-0.456085516247529,2011-08-28,186
3,0,8,22,0,0,1,1,0.74270727230152,0.325357459104286,-0.699668517093971,2011-08-28,98
3,0,8,23,0,0,1,1,0.63884144933938,0.532686720513156,-0.699668517093971,2011-08-28,64
3,0,8,0,0,1,0,1,0.63884144933938,0.532686720513156,-0.699668517093971,2011-08-29,34
3,0,8,1,0,1,0,1,0.534975626377239,0.325357459104286,-0.699668517093971,2011-08-29,20
3,0,8,2,0,1,0,1,0.534975626377239,0.325357459104286,0.0318978780656464,2011-08-29,13
3,0,8,3,0,1,0,1,0.534975626377239,0.325357459104286,-0.699668517093971,2011-08-29,6
3,0,8,4,0,1,0,1,0.32724398045296,0.273525143752069,-0.456085516247529,2011-08-29,3
3,0,8,5,0,1,0,1,0.32724398045296,0.532686720513156,-0.456085516247529,2011-08-29,17
3,0,8,6,0,1,0,1,0.32724398045296,0.532686720513156,-0.456085516247529,2011-08-29,102
3,0,8,7,0,1,0,1,0.534975626377239,-0.141133379065671,0.276298271532379,2011-08-29,284
3,0,8,8,0,1,0,1,0.63884144933938,-0.296630325122323,0.519881272378821,2011-08-29,404
3,0,8,9,0,1,0,1,0.63884144933938,-0.503959586531193,0.519881272378821,2011-08-29,188
3,0,8,10,0,1,0,1,0.84657309526366,-0.814953478644498,0.276298271532379,2011-08-29,115
3,0,8,11,0,1,0,1,0.84657309526366,-0.814953478644498,-0.211685122780796,2011-08-29,138
3,0,8,12,0,1,0,2,0.9504389182258,-0.97045042470115,-0.211685122780796,2011-08-29,207
3,0,8,13,0,1,0,2,1.05430474118794,-1.22961200146224,-1.5538438052971,2011-08-29,218
3,0,8,14,0,1,0,1,1.05430474118794,-1.07411505540558,-1.5538438052971,2011-08-29,182
3,0,8,15,0,1,0,1,1.05430474118794,-1.07411505540558,-0.211685122780796,2011-08-29,220
3,0,8,16,0,1,0,1,1.15817056415008,-1.07411505540558,-0.211685122780796,2011-08-29,282
3,0,8,17,0,1,0,2,1.05430474118794,-0.814953478644498,0.276298271532379,2011-08-29,591
3,0,8,18,0,1,0,1,0.84657309526366,-0.814953478644498,0.519881272378821,2011-08-29,547
3,0,8,19,0,1,0,1,0.84657309526366,-0.814953478644498,0.519881272378821,2011-08-29,367
3,0,8,20,0,1,0,1,0.74270727230152,-0.503959586531193,-0.211685122780796,2011-08-29,277
3,0,8,21,0,1,0,1,0.74270727230152,-0.503959586531193,0.0318978780656464,2011-08-29,202
3,0,8,22,0,1,0,1,0.63884144933938,-0.296630325122323,-0.456085516247529,2011-08-29,142
3,0,8,23,0,1,0,1,0.534975626377239,-0.141133379065671,-0.821460017517193,2011-08-29,75
3,0,8,0,0,2,0,1,0.32724398045296,0.532686720513156,-0.456085516247529,2011-08-30,27
3,0,8,1,0,2,0,1,0.32724398045296,0.273525143752069,-0.699668517093971,2011-08-30,13
3,0,8,2,0,2,0,1,0.223378157490819,0.532686720513156,-0.699668517093971,2011-08-30,10
3,0,8,3,0,2,0,1,0.223378157490819,0.532686720513156,0.0318978780656464,2011-08-30,4
3,0,8,4,0,2,0,1,0.119512334528679,0.740015981922026,-0.211685122780796,2011-08-30,6
3,0,8,5,0,2,0,1,0.119512334528679,0.740015981922026,-0.821460017517193,2011-08-30,28
3,0,8,6,0,2,0,1,0.223378157490819,0.532686720513156,-0.699668517093971,2011-08-30,119
3,0,8,7,0,2,0,1,0.32724398045296,0.273525143752069,-0.456085516247529,2011-08-30,357
3,0,8,8,0,2,0,1,0.63884144933938,-0.296630325122323,-0.456085516247529,2011-08-30,493
3,0,8,9,0,2,0,1,0.84657309526366,-0.659456532587845,0.276298271532379,2011-08-30,218
3,0,8,10,0,2,0,1,1.05430474118794,-1.22961200146224,0.276298271532379,2011-08-30,137
3,0,8,11,0,2,0,1,1.15817056415008,-1.33327663216667,0.0318978780656464,2011-08-30,175
3,0,8,12,0,2,0,1,1.15817056415008,-1.33327663216667,-1.5538438052971,2011-08-30,237
3,0,8,13,0,2,0,1,1.26203638711222,-1.43694126287111,-0.699668517093971,2011-08-30,229
3,0,8,14,0,2,0,1,1.26203638711222,-1.54060589357554,-0.211685122780796,2011-08-30,209
3,0,8,15,0,2,0,1,1.26203638711222,-1.43694126287111,0.276298271532379,2011-08-30,196
3,0,8,16,0,2,0,1,1.26203638711222,-1.33327663216667,-0.211685122780796,2011-08-30,337
3,0,8,17,0,2,0,1,1.15817056415008,-1.07411505540558,0.0318978780656464,2011-08-30,611
3,0,8,18,0,2,0,1,1.05430474118794,-0.918618109348932,-0.211685122780796,2011-08-30,576
3,0,8,19,0,2,0,1,0.84657309526366,-0.659456532587845,-0.821460017517193,2011-08-30,465
3,0,8,20,0,2,0,1,0.84657309526366,-0.659456532587845,-1.5538438052971,2011-08-30,298
3,0,8,21,0,2,0,1,0.74270727230152,0.118028197695417,-0.821460017517193,2011-08-30,223
3,0,8,22,0,2,0,1,0.63884144933938,-0.0893010637134531,-1.5538438052971,2011-08-30,143
3,0,8,23,0,2,0,1,0.63884144933938,-0.0893010637134531,-1.5538438052971,2011-08-30,93
3,0,8,0,0,3,0,1,0.534975626377239,0.325357459104286,-1.5538438052971,2011-08-31,32
3,0,8,1,0,3,0,1,0.534975626377239,0.325357459104286,-1.5538438052971,2011-08-31,15
3,0,8,2,0,3,0,1,0.32724398045296,0.532686720513156,-1.5538438052971,2011-08-31,6
3,0,8,3,0,3,0,1,0.32724398045296,0.791848297274244,-1.5538438052971,2011-08-31,6
3,0,8,4,0,3,0,1,0.32724398045296,0.532686720513156,-1.5538438052971,2011-08-31,5
3,0,8,5,0,3,0,1,0.223378157490819,1.05100987403533,-0.821460017517193,2011-08-31,27
3,0,8,6,0,3,0,1,0.223378157490819,0.740015981922026,-1.5538438052971,2011-08-31,111
3,0,8,7,0,3,0,1,0.534975626377239,0.791848297274244,-1.5538438052971,2011-08-31,328
3,0,8,8,0,3,0,1,0.63884144933938,0.325357459104286,-1.5538438052971,2011-08-31,467
3,0,8,9,0,3,0,1,0.74270727230152,0.325357459104286,-0.821460017517193,2011-08-31,244
3,0,8,10,0,3,0,1,1.05430474118794,-0.918618109348932,-0.699668517093971,2011-08-31,138
3,0,8,11,0,3,0,1,1.15817056415008,-1.07411505540558,-0.456085516247529,2011-08-31,171
3,0,8,12,0,3,0,1,1.26203638711222,-1.02228274005337,-0.456085516247529,2011-08-31,260
3,0,8,13,0,3,0,1,1.26203638711222,-1.33327663216667,-0.699668517093971,2011-08-31,221
3,0,8,14,0,3,0,1,1.26203638711222,-1.17777968611002,-0.456085516247529,2011-08-31,196
3,0,8,15,0,3,0,1,1.26203638711222,-1.17777968611002,-0.456085516247529,2011-08-31,172
3,0,8,16,0,3,0,1,1.26203638711222,-1.07411505540558,-0.456085516247529,2011-08-31,309
3,0,8,17,0,3,0,1,1.15817056415008,-0.918618109348932,-0.456085516247529,2011-08-31,608
3,0,8,18,0,3,0,1,1.05430474118794,-0.607624217235628,0.276298271532379,2011-08-31,565
3,0,8,19,0,3,0,1,1.78136550192292,-0.814953478644498,0.519881272378821,2011-08-31,446
3,0,8,20,0,3,0,1,0.84657309526366,-0.296630325122323,-0.456085516247529,2011-08-31,289
3,0,8,21,0,3,0,1,0.84657309526366,-0.0893010637134531,-0.821460017517193,2011-08-31,201
3,0,8,22,0,3,0,1,0.74270727230152,0.325357459104286,-1.5538438052971,2011-08-31,157
3,0,8,23,0,3,0,1,0.534975626377239,0.791848297274244,-0.699668517093971,2011-08-31,84
3,0,9,0,0,4,0,1,0.534975626377239,0.791848297274244,-0.699668517093971,2011-09-01,51
3,0,9,1,0,4,0,1,0.534975626377239,0.532686720513156,-0.821460017517193,2011-09-01,21
3,0,9,2,0,4,0,1,0.431109803415099,0.791848297274244,-0.821460017517193,2011-09-01,25
3,0,9,3,0,4,0,1,0.431109803415099,0.791848297274244,-0.821460017517193,2011-09-01,14
3,0,9,4,0,4,0,1,0.32724398045296,1.05100987403533,-0.821460017517193,2011-09-01,7
3,0,9,5,0,4,0,1,0.32724398045296,0.532686720513156,-0.821460017517193,2011-09-01,23
3,0,9,6,0,4,0,1,0.534975626377239,0.791848297274244,-1.5538438052971,2011-09-01,105
3,0,9,7,0,4,0,1,0.534975626377239,0.791848297274244,-1.5538438052971,2011-09-01,342
3,0,9,8,0,4,0,1,0.63884144933938,0.532686720513156,-0.456085516247529,2011-09-01,498
3,0,9,9,0,4,0,1,0.74270727230152,0.325357459104286,-0.699668517093971,2011-09-01,207
3,0,9,10,0,4,0,1,0.9504389182258,-0.0893010637134531,-0.456085516247529,2011-09-01,138
3,0,9,11,0,4,0,1,1.15817056415008,-0.607624217235628,-0.456085516247529,2011-09-01,192
3,0,9,12,0,4,0,2,1.15817056415008,-0.607624217235628,-0.456085516247529,2011-09-01,229
3,0,9,13,0,4,0,2,1.15817056415008,-0.76312116329228,-0.821460017517193,2011-09-01,219
3,0,9,14,0,4,0,3,1.15817056415008,-0.452127271178975,0.519881272378821,2011-09-01,198
3,0,9,15,0,4,0,1,1.15817056415008,-0.607624217235628,-0.456085516247529,2011-09-01,174
3,0,9,16,0,4,0,1,1.26203638711222,-0.607624217235628,0.0318978780656464,2011-09-01,308
3,0,9,17,0,4,0,1,1.15817056415008,-0.452127271178975,0.519881272378821,2011-09-01,628
3,0,9,18,0,4,0,1,1.15817056415008,-0.452127271178975,0.276298271532379,2011-09-01,531
3,0,9,19,0,4,0,1,1.05430474118794,-0.244798009770106,-0.211685122780796,2011-09-01,443
3,0,9,20,0,4,0,1,0.84657309526366,-0.0893010637134531,0.276298271532379,2011-09-01,280
3,0,9,21,0,4,0,2,0.84657309526366,-0.296630325122323,0.0318978780656464,2011-09-01,177
3,0,9,22,0,4,0,2,0.84657309526366,-0.296630325122323,0.276298271532379,2011-09-01,179
3,0,9,23,0,4,0,1,0.74270727230152,0.118028197695417,0.519881272378821,2011-09-01,126
3,0,9,0,0,5,0,1,0.74270727230152,0.118028197695417,0.0318978780656464,2011-09-02,64
3,0,9,1,0,5,0,3,0.63884144933938,0.532686720513156,-0.699668517093971,2011-09-02,32
3,0,9,2,0,5,0,3,0.63884144933938,0.532686720513156,-0.699668517093971,2011-09-02,20
3,0,9,3,0,5,0,2,0.534975626377239,1.05100987403533,-0.211685122780796,2011-09-02,8
3,0,9,4,0,5,0,1,0.534975626377239,1.05100987403533,-0.821460017517193,2011-09-02,4
3,0,9,5,0,5,0,2,0.534975626377239,1.05100987403533,-0.456085516247529,2011-09-02,20
3,0,9,6,0,5,0,1,0.534975626377239,1.05100987403533,-0.456085516247529,2011-09-02,76
3,0,9,7,0,5,0,1,0.534975626377239,1.05100987403533,-0.699668517093971,2011-09-02,259
3,0,9,8,0,5,0,1,0.63884144933938,0.791848297274244,0.0318978780656464,2011-09-02,456
3,0,9,9,0,5,0,2,0.63884144933938,1.05100987403533,-0.699668517093971,2011-09-02,220
3,0,9,10,0,5,0,2,0.74270727230152,0.688183666569809,-0.211685122780796,2011-09-02,140
3,0,9,11,0,5,0,2,0.84657309526366,0.584519035865374,-0.699668517093971,2011-09-02,192
3,0,9,12,0,5,0,2,0.84657309526366,0.325357459104286,0.276298271532379,2011-09-02,260
3,0,9,13,0,5,0,2,0.9504389182258,0.118028197695417,-0.456085516247529,2011-09-02,279
3,0,9,14,0,5,0,2,1.05430474118794,-0.0893010637134531,-0.699668517093971,2011-09-02,283
3,0,9,15,0,5,0,2,1.05430474118794,-0.0893010637134531,0.519881272378821,2011-09-02,346
3,0,9,16,0,5,0,2,1.05430474118794,-0.0893010637134531,-0.456085516247529,2011-09-02,381
3,0,9,17,0,5,0,2,0.9504389182258,0.118028197695417,-0.211685122780796,2011-09-02,455
3,0,9,18,0,5,0,2,0.9504389182258,0.118028197695417,0.0318978780656464,2011-09-02,355
3,0,9,19,0,5,0,1,0.84657309526366,0.325357459104286,-0.456085516247529,2011-09-02,287
3,0,9,20,0,5,0,1,0.74270727230152,0.532686720513156,-1.5538438052971,2011-09-02,196
3,0,9,21,0,5,0,2,0.74270727230152,0.532686720513156,-0.821460017517193,2011-09-02,149
3,0,9,22,0,5,0,2,0.74270727230152,0.532686720513156,-0.211685122780796,2011-09-02,147
3,0,9,23,0,5,0,2,0.74270727230152,0.532686720513156,-0.211685122780796,2011-09-02,98
3,0,9,0,0,6,1,2,0.74270727230152,0.532686720513156,-0.699668517093971,2011-09-03,87
3,0,9,1,0,6,1,2,0.74270727230152,0.325357459104286,0.519881272378821,2011-09-03,74
3,0,9,2,0,6,1,2,0.74270727230152,0.325357459104286,0.276298271532379,2011-09-03,41
3,0,9,3,0,6,1,1,0.63884144933938,0.532686720513156,-0.211685122780796,2011-09-03,35
3,0,9,4,0,6,1,1,0.63884144933938,0.532686720513156,-0.211685122780796,2011-09-03,7
3,0,9,5,0,6,1,1,0.63884144933938,0.325357459104286,0.0318978780656464,2011-09-03,12
3,0,9,6,0,6,1,1,0.63884144933938,0.532686720513156,-0.211685122780796,2011-09-03,23
3,0,9,7,0,6,1,1,0.63884144933938,0.532686720513156,0.0318978780656464,2011-09-03,38
3,0,9,8,0,6,1,1,0.74270727230152,0.325357459104286,-0.211685122780796,2011-09-03,89
3,0,9,9,0,6,1,2,0.84657309526366,0.325357459104286,0.519881272378821,2011-09-03,201
3,0,9,10,0,6,1,3,0.84657309526366,0.118028197695417,0.519881272378821,2011-09-03,258
3,0,9,11,0,6,1,3,0.84657309526366,0.325357459104286,0.764281665845554,2011-09-03,194
3,0,9,12,0,6,1,1,1.05430474118794,-0.0893010637134531,0.276298271532379,2011-09-03,257
3,0,9,13,0,6,1,1,1.05430474118794,0.118028197695417,0.276298271532379,2011-09-03,353
3,0,9,14,0,6,1,2,1.15817056415008,0.169860513047634,-0.211685122780796,2011-09-03,380
3,0,9,15,0,6,1,1,1.15817056415008,0.377189774456504,-0.211685122780796,2011-09-03,388
3,0,9,16,0,6,1,1,1.15817056415008,0.377189774456504,0.0318978780656464,2011-09-03,374
3,0,9,17,0,6,1,1,1.15817056415008,0.377189774456504,0.276298271532379,2011-09-03,371
3,0,9,18,0,6,1,1,1.15817056415008,0.377189774456504,-0.211685122780796,2011-09-03,339
3,0,9,19,0,6,1,1,1.05430474118794,0.584519035865374,-0.456085516247529,2011-09-03,295
3,0,9,20,0,6,1,1,1.05430474118794,0.843680612626461,-0.211685122780796,2011-09-03,219
3,0,9,21,0,6,1,1,0.9504389182258,1.05100987403533,-0.456085516247529,2011-09-03,164
3,0,9,22,0,6,1,1,0.9504389182258,1.05100987403533,-0.699668517093971,2011-09-03,162
3,0,9,23,0,6,1,1,0.84657309526366,1.15467450473977,-0.456085516247529,2011-09-03,123
3,0,9,0,0,0,1,1,0.84657309526366,1.36200376614864,0.0318978780656464,2011-09-04,109
3,0,9,1,0,0,1,1,0.84657309526366,1.05100987403533,-0.456085516247529,2011-09-04,75
3,0,9,2,0,0,1,1,0.84657309526366,1.05100987403533,0.0318978780656464,2011-09-04,60
3,0,9,3,0,0,1,1,0.74270727230152,1.36200376614864,0.0318978780656464,2011-09-04,43
3,0,9,4,0,0,1,1,0.74270727230152,1.05100987403533,-0.211685122780796,2011-09-04,4
3,0,9,5,0,0,1,1,0.74270727230152,1.05100987403533,-0.456085516247529,2011-09-04,6
3,0,9,6,0,0,1,1,0.74270727230152,1.10284218938755,0.276298271532379,2011-09-04,3
3,0,9,7,0,0,1,1,0.84657309526366,0.791848297274244,0.0318978780656464,2011-09-04,30
3,0,9,8,0,0,1,1,0.84657309526366,0.791848297274244,-0.211685122780796,2011-09-04,70
3,0,9,9,0,0,1,1,0.84657309526366,0.791848297274244,-0.211685122780796,2011-09-04,189
3,0,9,10,0,0,1,1,1.05430474118794,0.584519035865374,-0.456085516247529,2011-09-04,297
3,0,9,11,0,0,1,1,1.26203638711222,0.377189774456504,-0.211685122780796,2011-09-04,337
3,0,9,12,0,0,1,1,1.36590221007436,0.169860513047634,-0.211685122780796,2011-09-04,435
3,0,9,13,0,0,1,2,1.4697680330365,-0.0374687483612356,0.764281665845554,2011-09-04,419
3,0,9,14,0,0,1,1,1.4697680330365,0.169860513047634,1.13047355973551,2011-09-04,361
3,0,9,15,0,0,1,1,1.4697680330365,0.169860513047634,0.764281665845554,2011-09-04,410
3,0,9,16,0,0,1,1,1.57363385599864,-0.192965694417888,0.276298271532379,2011-09-04,337
3,0,9,17,0,0,1,1,1.36590221007436,0.169860513047634,0.276298271532379,2011-09-04,376
3,0,9,18,0,0,1,1,1.36590221007436,0.169860513047634,0.0318978780656464,2011-09-04,356
3,0,9,19,0,0,1,1,1.26203638711222,0.377189774456504,0.0318978780656464,2011-09-04,328
3,0,9,20,0,0,1,1,1.26203638711222,0.377189774456504,0.886073166268775,2011-09-04,229
3,0,9,21,0,0,1,1,1.15817056415008,0.584519035865374,0.519881272378821,2011-09-04,207
3,0,9,22,0,0,1,2,1.15817056415008,0.584519035865374,0.764281665845554,2011-09-04,155
3,0,9,23,0,0,1,2,1.15817056415008,0.377189774456504,-0.211685122780796,2011-09-04,104
3,0,9,0,1,1,1,2,1.05430474118794,0.584519035865374,0.276298271532379,2011-09-05,97
3,0,9,1,1,1,1,2,0.9504389182258,0.843680612626461,-0.699668517093971,2011-09-05,54
3,0,9,2,1,1,1,2,0.9504389182258,0.843680612626461,-0.211685122780796,2011-09-05,39
3,0,9,3,1,1,1,2,0.9504389182258,0.584519035865374,0.886073166268775,2011-09-05,16
3,0,9,4,1,1,1,2,0.9504389182258,0.325357459104286,0.764281665845554,2011-09-05,8
3,0,9,5,1,1,1,2,0.84657309526366,0.584519035865374,-0.211685122780796,2011-09-05,6
3,0,9,6,1,1,1,2,0.84657309526366,0.584519035865374,-0.456085516247529,2011-09-05,11
3,0,9,7,1,1,1,1,0.84657309526366,0.584519035865374,-0.211685122780796,2011-09-05,41
3,0,9,8,1,1,1,2,0.84657309526366,0.791848297274244,0.0318978780656464,2011-09-05,101
3,0,9,9,1,1,1,3,0.9504389182258,0.584519035865374,-0.211685122780796,2011-09-05,152
3,0,9,10,1,1,1,2,1.05430474118794,0.377189774456504,-0.211685122780796,2011-09-05,244
3,0,9,11,1,1,1,2,1.05430474118794,0.584519035865374,-0.211685122780796,2011-09-05,308
3,0,9,12,1,1,1,2,1.15817056415008,0.377189774456504,0.0318978780656464,2011-09-05,353
3,0,9,13,1,1,1,2,1.26203638711222,0.377189774456504,-0.456085516247529,2011-09-05,389
3,0,9,14,1,1,1,1,1.26203638711222,0.377189774456504,-0.211685122780796,2011-09-05,357
3,0,9,15,1,1,1,2,0.9504389182258,0.843680612626461,0.764281665845554,2011-09-05,253
3,0,9,16,1,1,1,2,0.9504389182258,0.843680612626461,0.764281665845554,2011-09-05,284
3,0,9,17,1,1,1,2,0.84657309526366,1.36200376614864,-0.699668517093971,2011-09-05,114
3,0,9,18,1,1,1,1,0.84657309526366,1.36200376614864,-0.821460017517193,2011-09-05,123
3,0,9,19,1,1,1,3,0.84657309526366,1.62116534290972,-0.699668517093971,2011-09-05,175
3,0,9,20,1,1,1,3,0.84657309526366,1.62116534290972,0.519881272378821,2011-09-05,82
3,0,9,21,1,1,1,2,0.84657309526366,1.62116534290972,0.886073166268775,2011-09-05,60
3,0,9,22,1,1,1,2,0.534975626377239,1.31017145079642,3.20419863741143,2011-09-05,64
3,0,9,23,1,1,1,3,0.32724398045296,1.31017145079642,1.61845695404868,2011-09-05,20
3,0,9,0,0,2,0,3,0.223378157490819,1.62116534290972,1.37405656058195,2011-09-06,8
3,0,9,2,0,2,0,3,0.223378157490819,1.62116534290972,0.519881272378821,2011-09-06,2
3,0,9,3,0,2,0,3,0.223378157490819,1.62116534290972,0.886073166268775,2011-09-06,1
3,0,9,4,0,2,0,2,0.223378157490819,1.62116534290972,0.886073166268775,2011-09-06,4
3,0,9,5,0,2,0,3,0.223378157490819,1.31017145079642,1.37405656058195,2011-09-06,21
3,0,9,6,0,2,0,2,0.223378157490819,1.31017145079642,1.13047355973551,2011-09-06,72
3,0,9,7,0,2,0,2,0.223378157490819,1.05100987403533,1.37405656058195,2011-09-06,172
3,0,9,8,0,2,0,3,0.223378157490819,1.05100987403533,1.61845695404868,2011-09-06,364
3,0,9,9,0,2,0,2,0.223378157490819,0.947345243330896,1.86203995489513,2011-09-06,185
3,0,9,10,0,2,0,3,0.223378157490819,1.05100987403533,1.37405656058195,2011-09-06,106
3,0,9,11,0,2,0,3,0.223378157490819,1.05100987403533,1.61845695404868,2011-09-06,89
3,0,9,12,0,2,0,3,0.223378157490819,1.05100987403533,1.61845695404868,2011-09-06,67
3,0,9,13,0,2,0,3,0.223378157490819,1.31017145079642,0.886073166268775,2011-09-06,29
3,0,9,14,0,2,0,3,0.223378157490819,1.31017145079642,0.764281665845554,2011-09-06,24
3,0,9,15,0,2,0,3,0.223378157490819,1.62116534290972,1.61845695404868,2011-09-06,89
3,0,9,16,0,2,0,3,0.223378157490819,1.62116534290972,1.61845695404868,2011-09-06,106
3,0,9,17,0,2,0,2,0.223378157490819,1.31017145079642,1.61845695404868,2011-09-06,291
3,0,9,18,0,2,0,2,0.223378157490819,1.31017145079642,1.61845695404868,2011-09-06,373
3,0,9,19,0,2,0,2,0.223378157490819,1.31017145079642,1.86203995489513,2011-09-06,281
3,0,9,20,0,2,0,3,0.223378157490819,1.31017145079642,0.886073166268775,2011-09-06,163
3,0,9,21,0,2,0,3,0.223378157490819,1.31017145079642,0.764281665845554,2011-09-06,121
3,0,9,22,0,2,0,2,0.223378157490819,1.62116534290972,1.13047355973551,2011-09-06,84
3,0,9,23,0,2,0,3,0.223378157490819,1.62116534290972,0.519881272378821,2011-09-06,58
3,0,9,0,0,3,0,2,0.223378157490819,1.62116534290972,0.276298271532379,2011-09-07,13
3,0,9,1,0,3,0,3,0.223378157490819,1.62116534290972,0.519881272378821,2011-09-07,5
3,0,9,2,0,3,0,2,0.223378157490819,1.62116534290972,0.276298271532379,2011-09-07,6
3,0,9,3,0,3,0,3,0.32724398045296,1.62116534290972,-0.456085516247529,2011-09-07,2
3,0,9,4,0,3,0,3,0.32724398045296,1.62116534290972,-0.211685122780796,2011-09-07,4
3,0,9,5,0,3,0,2,0.32724398045296,1.93215923502303,-0.456085516247529,2011-09-07,16
3,0,9,6,0,3,0,3,0.534975626377239,1.31017145079642,-0.699668517093971,2011-09-07,75
3,0,9,7,0,3,0,3,0.534975626377239,1.31017145079642,-0.821460017517193,2011-09-07,86
3,0,9,8,0,3,0,3,0.63884144933938,1.62116534290972,-0.821460017517193,2011-09-07,328
3,0,9,9,0,3,0,3,0.534975626377239,1.31017145079642,-0.456085516247529,2011-09-07,190
3,0,9,10,0,3,0,3,0.534975626377239,1.31017145079642,-0.456085516247529,2011-09-07,66
3,0,9,11,0,3,0,3,0.534975626377239,1.62116534290972,-1.5538438052971,2011-09-07,10
3,0,9,12,0,3,0,3,0.32724398045296,1.62116534290972,-1.5538438052971,2011-09-07,22
3,0,9,13,0,3,0,3,0.534975626377239,1.31017145079642,-1.5538438052971,2011-09-07,11
3,0,9,14,0,3,0,3,0.534975626377239,1.56933302755751,-1.5538438052971,2011-09-07,25
3,0,9,15,0,3,0,3,0.63884144933938,1.62116534290972,-0.699668517093971,2011-09-07,58
3,0,9,16,0,3,0,1,0.74270727230152,1.36200376614864,-1.5538438052971,2011-09-07,144
3,0,9,17,0,3,0,3,0.74270727230152,1.36200376614864,-1.5538438052971,2011-09-07,285
3,0,9,18,0,3,0,3,0.74270727230152,1.36200376614864,-1.5538438052971,2011-09-07,237
3,0,9,19,0,3,0,2,0.74270727230152,1.36200376614864,-1.5538438052971,2011-09-07,226
3,0,9,20,0,3,0,3,0.74270727230152,1.36200376614864,-0.821460017517193,2011-09-07,96
3,0,9,21,0,3,0,3,0.74270727230152,1.36200376614864,-0.821460017517193,2011-09-07,38
3,0,9,22,0,3,0,3,0.63884144933938,1.62116534290972,-0.211685122780796,2011-09-07,29
3,0,9,23,0,3,0,3,0.63884144933938,1.62116534290972,0.0318978780656464,2011-09-07,24
3,0,9,0,0,4,0,3,0.534975626377239,1.93215923502303,0.0318978780656464,2011-09-08,14
3,0,9,1,0,4,0,3,0.63884144933938,1.62116534290972,-0.699668517093971,2011-09-08,4
3,0,9,3,0,4,0,3,0.63884144933938,1.62116534290972,-1.5538438052971,2011-09-08,2
3,0,9,4,0,4,0,2,0.63884144933938,1.62116534290972,-0.821460017517193,2011-09-08,3
3,0,9,5,0,4,0,3,0.63884144933938,1.62116534290972,-0.821460017517193,2011-09-08,14
3,0,9,6,0,4,0,3,0.63884144933938,1.62116534290972,-0.211685122780796,2011-09-08,56
3,0,9,7,0,4,0,3,0.63884144933938,1.62116534290972,-0.699668517093971,2011-09-08,179
3,0,9,8,0,4,0,3,0.63884144933938,1.62116534290972,-0.456085516247529,2011-09-08,195
3,0,9,9,0,4,0,2,0.63884144933938,1.93215923502303,0.519881272378821,2011-09-08,69
3,0,9,10,0,4,0,2,0.74270727230152,1.62116534290972,-0.699668517093971,2011-09-08,65
3,0,9,11,0,4,0,2,0.74270727230152,1.62116534290972,0.276298271532379,2011-09-08,98
3,0,9,12,0,4,0,2,0.84657309526366,1.62116534290972,0.276298271532379,2011-09-08,102
3,0,9,13,0,4,0,2,0.9504389182258,1.05100987403533,1.61845695404868,2011-09-08,126
3,0,9,14,0,4,0,2,1.05430474118794,0.843680612626461,1.37405656058195,2011-09-08,120
3,0,9,15,0,4,0,3,0.84657309526366,1.36200376614864,0.886073166268775,2011-09-08,139
3,0,9,16,0,4,0,3,0.74270727230152,1.62116534290972,0.764281665845554,2011-09-08,156
3,0,9,17,0,4,0,3,0.74270727230152,1.62116534290972,0.764281665845554,2011-09-08,113
3,0,9,18,0,4,0,3,0.74270727230152,1.62116534290972,1.37405656058195,2011-09-08,68
3,0,9,19,0,4,0,3,0.63884144933938,1.93215923502303,1.13047355973551,2011-09-08,52
3,0,9,20,0,4,0,2,0.63884144933938,1.62116534290972,-0.211685122780796,2011-09-08,89
3,0,9,21,0,4,0,3,0.74270727230152,1.62116534290972,-0.699668517093971,2011-09-08,82
3,0,9,22,0,4,0,3,0.63884144933938,1.93215923502303,-0.821460017517193,2011-09-08,70
3,0,9,23,0,4,0,3,0.63884144933938,1.93215923502303,-0.821460017517193,2011-09-08,26
3,0,9,0,0,5,0,3,0.74270727230152,1.62116534290972,0.0318978780656464,2011-09-09,16
3,0,9,1,0,5,0,2,0.63884144933938,1.93215923502303,-0.211685122780796,2011-09-09,8
3,0,9,2,0,5,0,2,0.63884144933938,1.93215923502303,0.519881272378821,2011-09-09,8
